active_guide_count,angular_uniformity_error,assignment_status,assignment_switch_count,assignment_valid,boundary_confidence_status,boundary_v2_method,boundary_v2_status,boundary_valid,config,coverage_ratio,deployment_valid,environment,episode_control_steps,episode_converged,episode_final_tracking_rmse,episode_status,evaluation_boundary_source,evaluation_status,execution_success,failure_reason,guide_crowd_safety_violation_count,heterogeneity,initial_endpoint_coverage_ratio,initial_endpoint_max_euclidean_boundary_distance,max_boundary_gap,max_euclidean_boundary_distance,method_status,metrics_position_source,minimum_guide_crowd_distance,minimum_guide_guide_distance,minimum_guide_wall_distance,minimum_inter_guider_distance,periodic_max_arc_gap,periodic_plan_status,plan_valid,radial_deployment_error,reserve_guide_count,resource_status,resource_unmet_target_count,resource_valid,safety_filter_status,safety_infeasible_steps,safety_max_residual_after,safety_projected_steps,sampled_safety_valid,scientific_success,seed,shape,truth_component_count
10,0.3262125154212251,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.8986111111111111,True,square,90,True,0.005963047019714874,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.8319444444444445,2.76571528826009,2.2006863786152238,2.2006863786152238,converged_pr5_safety_filtered_episode,episode_final_frame,0.850000001000031,1.3247858217954438,0.5011694025817128,2.1238109091616533,2.421906237273241,VALID,True,1.8039656641118913,2,VALID,0,True,ENABLED_PR5,0,1.1102230246251565e-16,72,True,True,118,concave,1
11,0.2036956529384043,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9875,True,square,100,True,0.003431344064763635,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9666666666666667,1.583671048148225,1.3497629821341648,1.3497629821341648,converged_pr5_safety_filtered_episode,episode_final_frame,0.850000001,1.4966502658522989,0.3804322822451027,2.0319361940182024,2.3775391078578814,VALID,True,1.208464770016144,1,VALID,0,True,ENABLED_PR5,0,1.1102230246251565e-16,64,True,True,101,irregular,1
10,0.3093397966789913,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.8819444444444444,True,square,400,False,0.12404884462054738,TIMEOUT,analytic_truth_safety_offset,valid,True,TIMEOUT,0,True,0.8652777777777778,2.34361007027741,2.2705637346358953,2.2705637346358953,diagnostic_only,episode_final_frame,0.8500000009999988,0.6184216582035251,0.9490084131153012,2.2858288111521707,2.3738908612990137,VALID,True,1.6700407686959438,2,VALID,0,True,ENABLED_PR5,0,1.3059454033263778e-16,376,True,False,112,concave,1
10,0.4761604851952539,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.7916666666666666,True,square,400,False,0.8925460537465855,TIMEOUT,analytic_truth_safety_offset,valid,True,TIMEOUT,0,True,0.8763888888888889,2.0138373609776736,2.40343118009669,2.40343118009669,diagnostic_only,episode_final_frame,0.850000000999999,0.6007785574024704,0.5318264932835923,0.7417947761382404,2.449933654106868,VALID,True,1.8867526874801521,2,VALID,0,True,ENABLED_PR5,0,5.798937996459586e-10,363,True,False,114,concave,1
11,0.20708957965304436,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9930555555555556,True,square,108,True,0.00791547756970348,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9666666666666667,1.52482532629388,1.3013914604792898,1.3013914604792898,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000009999996,0.8201283748432605,0.6510528283766668,2.1666446040310587,2.380429793706714,VALID,True,1.2349363165491598,1,VALID,0,True,ENABLED_PR5,0,1.1102230246251565e-16,73,True,True,103,irregular,1
10,0.2954925087619529,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.8513888888888889,True,square,400,False,0.07984136016056034,TIMEOUT,analytic_truth_safety_offset,valid,True,TIMEOUT,0,True,0.8388888888888889,2.457288205934633,2.0557832101271742,2.0557832101271742,diagnostic_only,episode_final_frame,0.8500000009999987,0.753185271262444,0.36449298894956583,2.125638690089737,2.3265070693524024,VALID,True,2.0835263550665557,2,VALID,0,True,ENABLED_PR5,0,7.262215098874839e-17,348,True,False,115,concave,1
11,0.21261647802789424,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9958333333333333,True,square,102,True,0.00517151025808614,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9638888888888889,1.5315196338391903,1.2672999381442132,1.2672999381442132,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000003,1.5794334398015955,0.8741417305897266,2.0371974155608195,2.41003882857693,VALID,True,1.2744072118791163,1,VALID,0,True,ENABLED_PR5,0,2.7755575615628914e-17,65,True,True,105,irregular,1
11,0.33858216422530985,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9125,True,square,400,False,0.7923061802212418,TIMEOUT,analytic_truth_safety_offset,valid,True,TIMEOUT,0,True,0.9555555555555556,1.5410236563840816,2.2565142885439635,2.2565142885439635,diagnostic_only,episode_final_frame,0.850000000999999,0.7961067887363308,0.5752280356138808,0.7961067887363308,2.3474664825417477,VALID,True,1.1289358916816365,1,VALID,0,True,ENABLED_PR5,0,1.1102230246251565e-16,396,True,False,102,irregular,1
11,0.20742881527528292,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9847222222222223,True,square,88,True,0.002939402636148562,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9847222222222223,1.4073675909974088,1.3776784751266753,1.3776784751266753,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010007945,0.7884511618637694,0.2889143543357882,2.090423280109479,2.349286144850222,VALID,True,1.1017744345633782,1,VALID,0,True,ENABLED_PR5,0,1.3010426069826053e-18,44,True,True,108,irregular,1
11,0.2220446109498993,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9875,True,square,99,True,0.004871399387714271,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9541666666666667,1.5237202152637712,1.316317628835435,1.316317628835435,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000012,0.8745858051116796,0.5404508768245289,2.050990522893773,2.3877492376661884,VALID,True,1.0745710543130553,1,VALID,0,True,ENABLED_PR5,0,1.1102230246251565e-16,88,True,True,106,irregular,1
11,0.16734920312613566,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9819444444444444,True,square,111,True,0.006855812084849223,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9541666666666667,1.467499361686307,1.3549213068761166,1.3549213068761166,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000056,0.8702030021093042,0.4554619787632781,1.8264007589962867,2.4378643843112116,VALID,True,1.2603103869990195,1,VALID,0,True,ENABLED_PR5,0,5.551115123125783e-17,86,True,True,107,irregular,1
11,0.19349792150254205,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.975,True,square,103,True,0.008714653150936235,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9555555555555556,1.5781763898522891,1.3887821017784088,1.3887821017784088,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000025,1.2926411720660969,1.034082306498739,2.0016432953245276,2.3590685622693464,VALID,True,1.1928904570949135,1,VALID,0,True,ENABLED_PR5,0,4.208059681959364e-18,51,True,True,110,irregular,1
11,0.3118082147809042,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9097222222222222,True,square,400,False,0.9604024028146962,TIMEOUT,analytic_truth_safety_offset,valid,True,TIMEOUT,0,True,0.9805555555555555,1.3734309035734564,2.13011731377556,2.13011731377556,diagnostic_only,episode_final_frame,0.850000000999999,0.6000000012884498,0.7763871741058663,0.600000106748724,2.363077787463892,VALID,True,0.8737582836906687,1,VALID,0,True,ENABLED_PR5,0,9.419084793810956e-10,385,True,False,104,irregular,1
11,0.3392317593647619,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.8944444444444445,True,square,400,False,0.8057257847639391,TIMEOUT,analytic_truth_safety_offset,valid,True,TIMEOUT,0,True,0.8763888888888889,1.9452181313445454,1.8993655297430918,1.8993655297430918,diagnostic_only,episode_final_frame,0.8500000009999988,0.6000000009228917,0.7763871741058663,0.6000000009228939,2.4107403182589398,VALID,True,1.0103292120217398,1,VALID,0,True,ENABLED_PR5,0,9.9850010031044e-10,393,True,False,104,concave,1
11,0.1739015185609452,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9958333333333333,True,square,85,True,0.004211765455005488,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9583333333333334,1.529336177342073,1.2784199917957784,1.2784199917957784,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010001085,1.50140679220154,0.25880497726980267,2.1447597144050907,2.3156362146100484,VALID,True,1.0804776717513551,1,VALID,0,True,ENABLED_PR5,0,1.870248747537495e-18,44,True,True,113,irregular,1
11,0.20909891644169623,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9902777777777778,True,square,105,True,0.008090731708496108,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9291666666666667,1.4983539938743604,1.3367365139975111,1.3367365139975111,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000002,0.6184216582035251,0.9490084131153012,2.0178494518199646,2.3911695940620312,VALID,True,1.1866362025334265,1,VALID,0,True,ENABLED_PR5,0,2.220446049250313e-16,57,True,True,112,irregular,1
11,0.17037849746014586,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9805555555555555,True,square,113,True,0.0048826442430969785,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.975,1.5305503028749654,1.4067097375124178,1.4067097375124178,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000001,0.7681876851053531,0.38706066586741983,2.0955004197116436,2.374766819241918,VALID,True,1.3695375535447676,1,VALID,0,True,ENABLED_PR5,0,5.551115123125783e-17,47,True,True,111,irregular,1
11,0.19996699166171905,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9847222222222223,True,square,115,True,0.006476447611190347,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9625,1.4515979431672084,1.3509615700755915,1.3509615700755915,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000009999992,0.6008120845270114,0.5318264932835923,2.1469833015404762,2.383449753784827,VALID,True,1.221464886064206,1,VALID,0,True,ENABLED_PR5,0,9.42606714904315e-10,87,True,True,114,irregular,1
11,0.3412091794746831,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9041666666666667,True,square,400,False,1.0044580970362995,TIMEOUT,analytic_truth_safety_offset,valid,True,TIMEOUT,0,True,0.9597222222222223,1.537366870466046,2.313015279019414,2.313015279019414,diagnostic_only,episode_final_frame,0.8500000009991958,1.1702496301656964,0.3704334813888568,1.1702496301656964,2.3940913093375578,VALID,True,1.3765644551519978,1,VALID,0,True,ENABLED_PR5,0,8.036363141373422e-12,382,True,False,109,irregular,1
11,0.17206723826372136,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9888888888888889,True,square,95,True,0.0083916850894901,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9861111111111112,1.3506958589720586,1.3030299407691723,1.3030299407691723,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000485,2.1223177247590854,0.8647865623307602,2.1386403577605577,2.356541454657741,VALID,True,1.062567013661828,1,VALID,0,True,ENABLED_PR5,0,5.551115123125783e-17,67,True,True,117,irregular,1
11,0.2296490334983289,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9888888888888889,True,square,96,True,0.0033864774693728498,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9486111111111111,1.626129969910861,1.324066954612617,1.324066954612617,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010007482,1.5896596372855576,0.5011694025817128,2.1924425383759893,2.4088928742268205,VALID,True,1.3464962788786352,1,VALID,0,True,ENABLED_PR5,0,3.469446951953614e-18,49,True,True,118,irregular,1
11,0.2363204733105613,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9902777777777778,True,square,88,True,0.0017820823803653115,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9444444444444444,1.6887271272213704,1.2944727823296,1.2944727823296,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010183263,1.940901086056102,0.734550270321197,1.940901086056102,2.365407476825233,VALID,True,1.1169660663578216,1,VALID,0,True,ENABLED_PR5,0,1.3877787807814457e-16,33,True,True,116,irregular,1
11,0.35381392695261454,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9083333333333333,True,square,400,False,0.9936251688800083,TIMEOUT,analytic_truth_safety_offset,valid,True,TIMEOUT,0,True,0.9611111111111111,1.4792941359914784,2.1532098010909833,2.1532098010909833,diagnostic_only,episode_final_frame,0.850000000999999,0.6000000009403947,0.29389199599721777,0.6000000009403951,2.3769569219371824,VALID,True,1.1066637459602882,1,VALID,0,True,ENABLED_PR5,0,9.290074820533789e-10,399,True,False,100,irregular,1
11,0.167102049059427,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9958333333333333,True,square,114,True,0.00818178116105361,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9861111111111112,1.2922114745351911,1.3088923562300052,1.3088923562300052,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000009999995,1.128538956270838,1.060123025279296,2.1446053752063534,2.3135043183402715,VALID,True,1.1632803910789702,1,VALID,0,True,ENABLED_PR5,0,8.429671891074797e-18,74,True,True,119,irregular,1
10,0.2728089039424064,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_circle.yaml,1.0,True,rectangle,127,True,0.004524762998077912,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.1666385847525824,1.2341487022427409,1.2341487022427409,converged_pr5_safety_filtered_episode,episode_final_frame,0.850000001,1.1166070649218924,0.31189896871402506,2.2103348499408435,2.3450668701069546,VALID,True,2.2074735674899784,2,VALID,0,True,ENABLED_PR5,0,5.551115123125783e-17,90,True,True,100,circle,1
10,0.300234198647381,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_circle.yaml,0.9986111111111111,True,rectangle,122,True,0.003474738422593588,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.1671995751814046,1.2564434116052907,1.2564434116052907,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000009999987,1.5171810175719227,0.4339429621405273,2.0534780954678853,2.277943243285492,VALID,True,2.2927202571150604,2,VALID,0,True,ENABLED_PR5,0,3.5480092578114505e-18,91,True,True,101,circle,1
10,0.3187458139575867,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_circle.yaml,1.0,True,rectangle,112,True,0.0030268369430409147,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.1795284385791207,1.2498877626365976,1.2498877626365976,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000085,1.1620868894938152,0.29406795045103706,1.1620868894938152,2.3102141584004876,VALID,True,2.1287437730942047,2,VALID,0,True,ENABLED_PR5,0,2.168404344971009e-18,43,True,True,102,circle,1
11,0.3633966307585123,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_irregular.yaml,0.9027777777777778,True,square,400,False,0.8768532240817251,TIMEOUT,analytic_truth_safety_offset,valid,True,TIMEOUT,0,True,0.9486111111111111,1.6712126365175475,2.22930697553524,2.22930697553524,diagnostic_only,episode_final_frame,0.850000000999999,0.6036538082128818,0.36449298894956583,1.0394916689680695,2.390567255516679,VALID,True,1.5104566636680479,1,VALID,0,True,ENABLED_PR5,0,8.118099803500201e-10,387,True,False,115,irregular,1
10,0.26476536428075337,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_circle.yaml,1.0,True,rectangle,117,True,0.0038561601723248137,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.1808191140100575,1.2160988229444514,1.2160988229444514,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000009999998,1.809007625537603,1.1301998764726913,2.1733953031698743,2.30876728956202,VALID,True,2.1253535274162307,2,VALID,0,True,ENABLED_PR5,0,1.6653345369377348e-16,104,True,True,105,circle,1
10,0.2999645878089831,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_circle.yaml,0.9930555555555556,True,rectangle,108,True,0.0014403433207682476,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.217509366128998,1.3057219004453555,1.3057219004453555,converged_pr5_safety_filtered_episode,episode_final_frame,0.850000001,0.7012811372843746,0.4808712097835998,0.7012811372843746,2.285914428886535,VALID,True,1.9763191842727317,2,VALID,0,True,ENABLED_PR5,0,6.938893903907228e-18,93,True,True,106,circle,1
10,0.30285427294477324,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_circle.yaml,1.0,True,rectangle,117,True,0.0019824296349938244,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.1856769299775727,1.2142562840065183,1.2142562840065183,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000006,1.4211434266131069,0.6684103178790219,2.1896687980940404,2.3268968110336097,VALID,True,1.5856910605039098,2,VALID,0,True,ENABLED_PR5,0,1.3877787807814457e-16,87,True,True,104,circle,1
10,0.28763405282000476,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_circle.yaml,0.9958333333333333,True,rectangle,134,True,0.002087950570012313,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.224096252453501,1.2618019570969332,1.2618019570969332,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000009999986,1.217563313315627,0.5397540726148762,2.096602777174854,2.316143508059472,VALID,True,2.204466670993049,2,VALID,0,True,ENABLED_PR5,0,1.1102230246251565e-16,85,True,True,107,circle,1
10,0.25929670187896114,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_circle.yaml,0.9986111111111111,True,rectangle,112,True,0.00360756565791869,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.167769715792042,1.2638182510595584,1.2638182510595584,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000009999993,1.2354444884685598,0.815587322069657,2.131391561829468,2.3474424314861935,VALID,True,2.0954185518871573,2,VALID,0,True,ENABLED_PR5,0,1.6653345369377348e-16,108,True,True,103,circle,1
10,0.28677562047086336,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_circle.yaml,0.9958333333333333,True,rectangle,98,True,0.00447571324855474,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.133496380439202,1.28492598811821,1.28492598811821,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010005418,0.8382192941073875,0.280931922677165,1.9716793243157955,2.303280108309412,VALID,True,1.971775215882656,2,VALID,0,True,ENABLED_PR5,0,1.1102230246251565e-16,70,True,True,108,circle,1
10,0.2693473680982213,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_circle.yaml,0.9986111111111111,True,rectangle,125,True,0.001587833097782452,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.1979578878151231,1.2541481595964084,1.2541481595964084,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000019808442,1.5220619931748436,0.9876559333665034,2.175383291069752,2.3405004651266026,VALID,True,2.0076430626564696,2,VALID,0,True,ENABLED_PR5,0,4.607859233063394e-19,11,True,True,110,circle,1
10,0.28481733263408254,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_circle.yaml,0.9986111111111111,True,rectangle,118,True,0.0012148964583680911,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.15853496690399,1.2505313928608013,1.2505313928608013,converged_pr5_safety_filtered_episode,episode_final_frame,0.8503384743525806,0.7324608795758707,0.41957883676131935,2.183155879455589,2.3409000764275607,VALID,True,2.342586511679543,2,VALID,0,True,ENABLED_PR5,0,0.0,0,True,True,111,circle,1
0,0.8290328842520879,ASSIGNMENT_SKIPPED_PLAN_INVALID,0,False,not_available,alpha_shape,BOUNDARY_INVALID,False,rectangle_circle.yaml,0.23472222222222222,False,rectangle,0,False,not_available,BOUNDARY_INVALID,analytic_truth_safety_offset,valid,False,BOUNDARY_INVALID,0,True,1.0,1.233679226333396,4.565352893752432,4.565352893752432,diagnostic_only,endpoint_baseline_no_episode,not_available,not_available,not_available,1.8886553887190307,not_available,PLAN_SKIPPED_BOUNDARY_INVALID,False,5.077147192749041,0,RESOURCE_SKIPPED_BOUNDARY_INVALID,0,False,not_available,0,not_available,0,False,False,116,circle,1
10,0.2726133782707201,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_circle.yaml,1.0,True,rectangle,116,True,0.002660239215545077,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.1736639941973237,1.2122480285107287,1.2122480285107287,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000112,1.4214271741978222,0.2569988280862534,2.224014274934443,2.331972449233959,VALID,True,2.030193273589727,2,VALID,0,True,ENABLED_PR5,0,2.4801124695605914e-18,53,True,True,113,circle,1
10,0.2875950407125448,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_circle.yaml,0.9972222222222222,True,rectangle,128,True,0.00546683148606633,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.1014298392999025,1.277238638068959,1.277238638068959,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000010000333,1.7470351990090234,0.41984208913813137,1.7470351990090234,2.2856457435811777,VALID,True,2.42997117270473,2,VALID,0,True,ENABLED_PR5,0,1.1102230246251565e-16,68,True,True,109,circle,1
10,0.292369647158041,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_circle.yaml,1.0,True,rectangle,129,True,0.0031179628400113905,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.2084719385408222,1.2164599305281492,1.2164599305281492,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000009999983,1.667945815225035,0.34100724762657797,2.093890025839261,2.3342243786933246,VALID,True,2.3914085701699137,2,VALID,0,True,ENABLED_PR5,0,2.7755575615628914e-17,76,True,True,115,circle,1
10,0.27280038507270743,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_circle.yaml,0.9944444444444445,True,rectangle,124,True,0.00130001805617071,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.1940220969319202,1.2978478541400589,1.2978478541400589,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500017552362297,1.1142823570059908,0.8056220719634464,2.1251303746154777,2.284604432469372,VALID,True,1.9545559714521652,2,VALID,0,True,ENABLED_PR5,0,1.1102230246251565e-16,48,True,True,112,circle,1
11,0.271115539671671,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,square_concave.yaml,0.8805555555555555,True,square,400,False,1.307719639725832,TIMEOUT,analytic_truth_safety_offset,valid,True,TIMEOUT,0,True,0.8319444444444445,2.8256296264695315,1.8738464302330733,1.8738464302330733,diagnostic_only,episode_final_frame,0.8500000009999991,0.6000000009009713,0.25880497726980267,0.6000000009009723,2.413650576516675,VALID,True,1.0044967544145487,1,VALID,0,True,ENABLED_PR5,0,9.976145187717833e-10,400,True,False,113,concave,1
0,0.636521031509721,ASSIGNMENT_SKIPPED_PLAN_INVALID,0,False,not_available,alpha_shape,BOUNDARY_INVALID,False,rectangle_ellipse.yaml,0.0,False,rectangle,0,False,not_available,BOUNDARY_INVALID,analytic_truth_safety_offset,valid,False,BOUNDARY_INVALID,0,True,0.9458333333333333,1.576192544555559,7.262061426851811,7.262061426851811,diagnostic_only,endpoint_baseline_no_episode,not_available,not_available,not_available,1.809007625537603,not_available,PLAN_SKIPPED_BOUNDARY_INVALID,False,6.3503609527274705,0,RESOURCE_SKIPPED_BOUNDARY_INVALID,0,False,not_available,0,not_available,0,False,False,105,ellipse,1
10,0.3625020897783142,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_ellipse.yaml,0.9791666666666666,True,rectangle,108,True,0.007249312568172962,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,0.9638888888888889,1.3965277776382807,1.3947913906938443,1.3947913906938443,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000009999992,1.5171810175719227,0.4339429621405273,2.0534780954678853,2.4660275197060564,VALID,True,2.414326831865677,2,VALID,0,True,ENABLED_PR5,0,1.3877787807814457e-17,103,True,True,101,ellipse,1
0,0.6971187206659439,ASSIGNMENT_SKIPPED_PLAN_INVALID,0,False,not_available,alpha_shape,BOUNDARY_INVALID,False,rectangle_ellipse.yaml,0.14444444444444443,False,rectangle,0,False,not_available,BOUNDARY_INVALID,analytic_truth_safety_offset,valid,False,BOUNDARY_INVALID,0,True,0.9638888888888889,1.4754078237707076,8.131504690592115,8.131504690592115,diagnostic_only,endpoint_baseline_no_episode,not_available,not_available,not_available,1.4390576596138842,not_available,PLAN_SKIPPED_BOUNDARY_INVALID,False,4.653259279151593,0,RESOURCE_SKIPPED_BOUNDARY_INVALID,0,False,not_available,0,not_available,0,False,False,104,ellipse,1
10,0.2682421591675816,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_circle.yaml,1.0,True,rectangle,117,True,0.0038202338747170134,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.1996892903131828,1.2440034883356117,1.2440034883356117,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000009999992,1.10987139440368,1.0660350200447914,2.21086302522532,2.3232280852628797,VALID,True,1.8864899994122541,2,VALID,0,True,ENABLED_PR5,0,3.6930636500287495e-18,87,True,True,117,circle,1
10,0.26467807474011784,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_circle.yaml,0.9944444444444445,True,rectangle,119,True,0.007462767486984272,CONVERGED,analytic_truth_safety_offset,valid,True,none,0,True,1.0,1.1766772992422445,1.2968482794815768,1.2968482794815768,converged_pr5_safety_filtered_episode,episode_final_frame,0.8500000009999997,1.6912952702658997,0.4496474738470013,1.963116640776833,2.3245523688490977,VALID,True,2.0509562717040493,2,VALID,0,True,ENABLED_PR5,0,9.540979117872439e-18,82,True,True,118,circle,1
10,0.39935014550339304,VALID,0,True,bootstrap_estimated_pr6,alpha_shape,VALID,True,rectangle_circle.yaml,0.9069444444444444,True,rectangle,400,False,1.640469426668535,TIMEOUT,analytic_truth_safety_offset,valid,True,TIMEOUT,0,True,1.0,1.174810450039275,2.2735992809628214,2.2735992809628214,diagnostic_only,episode_final_frame,0.8500000009999982,0.6190360789749093,0.47401593055875324,0.6190360789749093,2.321285390544613,VALID,True,1.9844757709250758,2,VALID,0,True,ENABLED_PR5,0,1.839520268489383e-16,387,True,False,114,circle,1
