shape,seed,variant,min_observation_coverage,valid,boundary_status,boundary_reason,boundary_method,curve_chamfer,curve_hausdorff,length_relative_error,confidence_mean,confidence_min,uncertainty_mean,plan_status,plan_h_initial,plan_h_final,plan_iterations,plan_max_arc_gap
c_shape,29,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.352813236951969,1.304988727093941,0.317947007591507,1.0,1.0,0.0,VALID,2.4805453423439654,2.435336946953571,65,1.4299395860976833
u_shape,0,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.10664610101140855,0.5255566848106281,0.05845133631366558,0.3993222291933278,0.15,0.12950379581823876,VALID,5.180545340786081,5.113950939334446,258,1.7234335087555657
u_shape,0,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.10664610101140855,0.5255566848106281,0.05845133631366558,0.3993222291933278,0.15,0.12950379581823876,VALID,5.180545340786081,5.113950129034054,88,1.7232277922041455
u_shape,0,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.10664610101140855,0.5255566848106281,0.05845133631366558,1.0,1.0,0.0,VALID,5.180545340786081,5.113950129034054,88,1.7232277922041455
u_shape,0,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.32563554286094065,1.04716496673817,0.32693180847886427,1.0,1.0,0.0,VALID,2.740034103906417,2.690096478079543,65,1.4781571961230195
u_shape,1,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.1378807680260506,0.3941975835086282,0.06314858885533095,0.37297489071992196,0.15,0.0996168613438297,VALID,5.103396494194151,5.037794092241759,264,1.7148777990868886
u_shape,1,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.1378807680260506,0.3941975835086282,0.06314858885533095,0.37297489071992196,0.15,0.0996168613438297,VALID,5.103396494194151,5.0377930204614305,88,1.7146308535232393
u_shape,1,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.1378807680260506,0.3941975835086282,0.06314858885533095,1.0,1.0,0.0,VALID,5.103396494194151,5.0377930204614305,88,1.7146308535232393
u_shape,1,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.3284471270901884,1.0253650583554923,0.34251326538795945,1.0,1.0,0.0,VALID,2.5541109145247494,2.507561773042157,65,1.443938014550632
u_shape,2,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.11408793156653758,0.47018749475122484,0.07532932114252522,0.39576516713350884,0.15,0.12191053044760987,VALID,4.906913750800449,4.843836707178124,234,1.6925788711086405
u_shape,2,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.11408793156653758,0.47018749475122484,0.07532932114252522,0.39576516713350884,0.15,0.12191053044760987,VALID,4.906913750800449,4.84383603623808,88,1.6923376070706233
u_shape,2,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.11408793156653758,0.47018749475122484,0.07532932114252522,1.0,1.0,0.0,VALID,4.906913750800449,4.84383603623808,88,1.6923376070706233
u_shape,2,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.3293059333159066,1.0541606428364299,0.3421955832024263,1.0,1.0,0.0,VALID,2.5578149633145175,2.5111983148610273,65,1.4446356915684166
u_shape,3,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.09544157445104808,0.3072438808612576,0.0373812085166118,0.37716890529691804,0.15,0.1295250056192593,VALID,5.53617960672382,5.465013512066012,227,1.7620984356482303
u_shape,3,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.09544157445104808,0.3072438808612576,0.0373812085166118,0.37716890529691804,0.15,0.1295250056192593,VALID,5.53617960672382,5.465012764440937,88,1.7617904615653046
u_shape,3,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.09544157445104808,0.3072438808612576,0.0373812085166118,1.0,1.0,0.0,VALID,5.53617960672382,5.465012764440937,88,1.7617904615653046
u_shape,3,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.32534081450009406,1.057982123369791,0.34524433929324944,1.0,1.0,0.0,VALID,2.52241507638089,2.476443597381856,65,1.4379401727314782
u_shape,4,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.11197818149534872,0.48781120485827795,0.03628142140535609,0.41237764631751833,0.15,0.1369528876942131,VALID,5.555176465802208,5.483766237058367,227,1.7640474867022924
u_shape,4,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.11197818149534872,0.48781120485827795,0.03628142140535609,0.41237764631751833,0.15,0.1369528876942131,VALID,5.555176465802208,5.4837654214576235,88,1.7638032982764749
u_shape,4,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.11197818149534872,0.48781120485827795,0.03628142140535609,1.0,1.0,0.0,VALID,5.555176465802208,5.4837654214576235,88,1.7638032982764749
u_shape,4,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.34506168528212455,1.0357794379984568,0.34677762487237396,1.0,1.0,0.0,VALID,2.504735812269875,2.459086541113003,65,1.4345728510528648
u_shape,5,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.09436876056176696,0.35297207356888743,0.0798117387951741,0.4157249502325764,0.15,0.13188279002608239,VALID,4.835899103712405,4.773734845721152,219,1.6843339949904141
u_shape,5,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.09436876056176696,0.35297207356888743,0.0798117387951741,0.4157249502325764,0.15,0.13188279002608239,VALID,4.835899103712405,4.773734272861932,88,1.6841338604420955
u_shape,5,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.09436876056176696,0.35297207356888743,0.0798117387951741,1.0,1.0,0.0,VALID,4.835899103712405,4.773734272861932,88,1.6841338604420955
u_shape,5,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.33853975254608776,1.0488061355911509,0.34759903438712764,1.0,1.0,0.0,VALID,2.4952987759017824,2.4498214964695353,65,1.4327689143931153
u_shape,6,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.11260106958841677,0.5729901175263201,0.06276666698849978,0.38560025677822585,0.15,0.14942107984224479,VALID,5.109640472847701,5.043957431486271,238,1.7155397045523841
u_shape,6,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.11260106958841677,0.5729901175263201,0.06276666698849978,0.38560025677822585,0.15,0.14942107984224479,VALID,5.109640472847701,5.043956733611395,88,1.7153298491256521
u_shape,6,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.11260106958841677,0.5729901175263201,0.06276666698849978,1.0,1.0,0.0,VALID,5.109640472847701,5.043956733611395,88,1.7153298491256521
u_shape,6,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.32712958799403735,1.0194486301513992,0.332378647080426,1.0,1.0,0.0,VALID,2.6740493847673044,2.6253143425907446,65,1.4661951337696895
u_shape,7,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.1039734350085782,0.44893776630526594,0.08535980196125888,0.38448587309067866,0.15,0.10755335933392866,VALID,4.7489546096982025,4.687908084890197,233,1.6742292747393925
u_shape,7,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.1039734350085782,0.44893776630526594,0.08535980196125888,0.38448587309067866,0.15,0.10755335933392866,VALID,4.7489546096982025,4.687907438593691,88,1.6739797632515483
u_shape,7,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.1039734350085782,0.44893776630526594,0.08535980196125888,1.0,1.0,0.0,VALID,4.7489546096982025,4.687907438593691,88,1.6739797632515483
u_shape,7,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.33839547494733574,1.0412599691332967,0.3559676261286625,1.0,1.0,0.0,VALID,2.4005008518671134,2.3567512820472616,65,1.414390250447921
u_shape,8,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.11813739085126457,0.4025742789830558,0.09911038622591307,0.4028319124144981,0.15,0.1448527146649208,VALID,4.537972974658684,4.479638329967716,186,1.6490604254449437
u_shape,8,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.11813739085126457,0.4025742789830558,0.09911038622591307,0.4028319124144981,0.15,0.1448527146649208,VALID,4.537972974658684,4.479637944021439,88,1.648813364659759
u_shape,8,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.11813739085126457,0.4025742789830558,0.09911038622591307,1.0,1.0,0.0,VALID,4.537972974658684,4.479637944021439,88,1.648813364659759
u_shape,8,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.3462100214678819,1.0280846687377774,0.3569277681527445,1.0,1.0,0.0,VALID,2.389780642202439,2.3462264501767,65,1.4122816366996052
u_shape,9,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.10162796217157238,0.3828566741468747,0.053383696226458874,0.39395264542082453,0.15,0.14359838125508503,VALID,5.264645168355127,5.196969810314255,265,1.7327650397946677
u_shape,9,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.10162796217157238,0.3828566741468747,0.053383696226458874,0.39395264542082453,0.15,0.14359838125508503,VALID,5.264645168355127,5.196968864660674,88,1.7325026163061423
u_shape,9,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.10162796217157238,0.3828566741468747,0.053383696226458874,1.0,1.0,0.0,VALID,5.264645168355127,5.196968864660674,88,1.7325026163061423
u_shape,9,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.3441403547290202,1.114381742536842,0.33943617777647583,1.0,1.0,0.0,VALID,2.5901393016060443,2.5429335361381336,65,1.4506957535929956
u_shape,10,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.11500363949550518,0.5047347384015951,0.05935909093189781,0.4032438070031421,0.15,0.12822972799721657,VALID,5.165575966221812,5.0991738579688555,223,1.7217964649131687
u_shape,10,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.11500363949550518,0.5047347384015951,0.05935909093189781,0.4032438070031421,0.15,0.12822972799721657,VALID,5.165575966221812,5.099173183761165,88,1.7215664144687501
u_shape,10,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.11500363949550518,0.5047347384015951,0.05935909093189781,1.0,1.0,0.0,VALID,5.165575966221812,5.099173183761165,88,1.7215664144687501
u_shape,10,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.32929615887248037,1.0228090767560931,0.3388136164469503,1.0,1.0,0.0,VALID,2.5974695885913586,2.550130227294055,65,1.4520629902576605
u_shape,11,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.11851335978031291,0.38366185341366177,0.052838623346104646,0.3902048377959989,0.15,0.07530780966043797,VALID,5.27374474112863,5.205952005732999,201,1.7337765480407725
u_shape,11,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.11851335978031291,0.38366185341366177,0.052838623346104646,0.3902048377959989,0.15,0.07530780966043797,VALID,5.27374474112863,5.205951463653267,88,1.7335002118340554
u_shape,11,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.11851335978031291,0.38366185341366177,0.052838623346104646,1.0,1.0,0.0,VALID,5.27374474112863,5.205951463653267,88,1.7335002118340554
u_shape,11,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.34248480768232864,1.104423950196584,0.32479928372512157,1.0,1.0,0.0,VALID,2.7661609816778543,2.7157471886951354,65,1.4828405355682115
u_shape,12,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.10074862249717743,0.3575296429729303,0.053033607855292396,0.4012597244688559,0.15,0.11512878329707718,VALID,5.270488421089933,5.202737731270796,236,1.7334066470223064
u_shape,12,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.10074862249717743,0.3575296429729303,0.053033607855292396,0.4012597244688559,0.15,0.11512878329707718,VALID,5.270488421089933,5.202737003169547,88,1.7331433500612725
u_shape,12,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.10074862249717743,0.3575296429729303,0.053033607855292396,1.0,1.0,0.0,VALID,5.270488421089933,5.202737003169547,88,1.7331433500612725
u_shape,12,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.3169596339399972,1.0228355293688653,0.35668733459130914,1.0,1.0,0.0,VALID,2.3924621372008006,2.3488590744352087,65,1.412809664325188
u_shape,13,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.14268938095824968,0.5191779384801718,0.13681054219937372,0.37613037503710123,0.15,0.13809758733771482,VALID,3.991770349908581,3.9404573711866715,251,1.5800422112207997
u_shape,13,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.14268938095824968,0.5191779384801718,0.13681054219937372,0.37613037503710123,0.15,0.13809758733771482,VALID,3.991770349908581,3.940456680356314,88,1.5798143218598426
u_shape,13,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.14268938095824968,0.5191779384801718,0.13681054219937372,1.0,1.0,0.0,VALID,3.991770349908581,3.940456680356314,88,1.5798143218598426
u_shape,13,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.32282990480258644,1.0258538319688129,0.3447650905566189,1.0,1.0,0.0,VALID,2.5279579805017103,2.4818854810549418,65,1.4389926737673449
u_shape,14,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.11732721432270926,0.4355315009082724,0.11073235985457075,0.40653018177016204,0.15,0.15194336317441118,VALID,4.364601844214784,4.3084961707782945,258,1.6279604460332493
u_shape,14,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.11732721432270926,0.4355315009082724,0.11073235985457075,0.40653018177016204,0.15,0.15194336317441118,VALID,4.364601844214784,4.308495476080054,88,1.6275427615251807
u_shape,14,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.11732721432270926,0.4355315009082724,0.11073235985457075,1.0,1.0,0.0,VALID,4.364601844214784,4.308495476080054,88,1.6275427615251807
u_shape,14,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.3467424515758538,1.0213737788609132,0.3486981283235667,1.0,1.0,0.0,VALID,2.482708589278753,2.4374607683148426,65,1.4303551417147595
u_shape,15,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.12824364571551758,0.5262677772193932,0.1081415204700294,0.3995357920717469,0.15,0.12488906574576343,VALID,4.402861280787089,4.346263678655107,226,1.6324778656246899
u_shape,15,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.12824364571551758,0.5262677772193932,0.1081415204700294,0.3995357920717469,0.15,0.12488906574576343,VALID,4.402861280787089,4.346263092754563,88,1.6322845307026732
u_shape,15,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.12824364571551758,0.5262677772193932,0.1081415204700294,1.0,1.0,0.0,VALID,4.402861280787089,4.346263092754563,88,1.6322845307026732
u_shape,15,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.3278094873187141,1.0014217904360168,0.3430196710207157,1.0,1.0,0.0,VALID,2.548213821242046,2.501772155369847,65,1.4428258729583767
u_shape,16,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.11982682074054447,0.4118806141788693,0.04386619904375429,0.3936860898350818,0.15,0.10478625310375013,VALID,5.4250429347996185,5.355305419095951,228,1.7501828171713427
u_shape,16,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.11982682074054447,0.4118806141788693,0.04386619904375429,0.3936860898350818,0.15,0.10478625310375013,VALID,5.4250429347996185,5.355304739447385,88,1.7499215945172608
u_shape,16,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.11982682074054447,0.4118806141788693,0.04386619904375429,1.0,1.0,0.0,VALID,5.4250429347996185,5.355304739447385,88,1.7499215945172608
u_shape,16,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.31561255776694397,1.0404171396545596,0.3382935739496411,1.0,1.0,0.0,VALID,2.603603368671926,2.556152218103779,65,1.453205080419357
u_shape,17,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.09847816446635996,0.4934561910896426,0.0864917088056799,0.4039235203168354,0.15,0.106529636772913,VALID,4.731345309153918,4.6705251551613,236,1.6721201947825932
u_shape,17,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.09847816446635996,0.4934561910896426,0.0864917088056799,0.4039235203168354,0.15,0.106529636772913,VALID,4.731345309153918,4.670524503233266,88,1.6719081408195713
u_shape,17,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.09847816446635996,0.4934561910896426,0.0864917088056799,1.0,1.0,0.0,VALID,4.731345309153918,4.670524503233266,88,1.6719081408195713
u_shape,17,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.34137069943478726,1.0117309597039907,0.3569645793285322,1.0,1.0,0.0,VALID,2.389370273372721,2.3458235603944306,65,1.4122007939186272
u_shape,18,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.10267123311328655,0.3682894870209257,0.08306855749128732,0.41145235209277364,0.15,0.1265371404046905,VALID,4.78473358560252,4.723227099692392,221,1.6783716357761946
u_shape,18,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.10267123311328655,0.3682894870209257,0.08306855749128732,0.41145235209277364,0.15,0.1265371404046905,VALID,4.78473358560252,4.723226480587606,88,1.6781732120892663
u_shape,18,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.10267123311328655,0.3682894870209257,0.08306855749128732,1.0,1.0,0.0,VALID,4.78473358560252,4.723226480587606,88,1.6781732120892663
u_shape,18,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.32902436630727827,1.0142501771988863,0.3534673651171893,1.0,1.0,0.0,VALID,2.4285671862524927,2.3843061023230643,65,1.4198811930490614
u_shape,19,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.12143873662013754,0.4614004590882974,0.1380111171629756,0.3953310761608443,0.15,0.12773370674697512,VALID,3.9751375342191237,3.9240384056338042,262,1.577835456331357
u_shape,19,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.12143873662013754,0.4614004590882974,0.1380111171629756,0.3953310761608443,0.15,0.12773370674697512,VALID,3.9751375342191237,3.9240376772695846,88,1.5776170226402755
u_shape,19,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.12143873662013754,0.4614004590882974,0.1380111171629756,1.0,1.0,0.0,VALID,3.9751375342191237,3.9240376772695846,88,1.5776170226402755
u_shape,19,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.33992097885771744,1.0159896532471842,0.353470326347978,1.0,1.0,0.0,VALID,2.428533816637731,2.384273340875673,65,1.4198746897487187
u_shape,20,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.13146738349656859,0.4628082463904193,0.12482433812944232,0.38486661381867443,0.15,0.10952701939853586,VALID,4.160378660497731,4.1068982118055954,251,1.6020514250452522
u_shape,20,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.13146738349656859,0.4628082463904193,0.12482433812944232,0.38486661381867443,0.15,0.10952701939853586,VALID,4.160378660497731,4.1068975538499055,88,1.6017515416477899
u_shape,20,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.13146738349656859,0.4628082463904193,0.12482433812944232,1.0,1.0,0.0,VALID,4.160378660497731,4.1068975538499055,88,1.6017515416477899
u_shape,20,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.3473395294934131,1.0379111457439536,0.34988699771809134,1.0,1.0,0.0,VALID,2.4691377773682888,2.4241372869490556,65,1.4277442088658976
u_shape,21,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.09440510099741659,0.3915574184043344,0.07260978684727817,0.3912582075181792,0.15,0.14067199021796964,VALID,4.950336148749012,4.886700924192482,235,1.697566151761908
u_shape,21,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.09440510099741659,0.3915574184043344,0.07260978684727817,0.3912582075181792,0.15,0.14067199021796964,VALID,4.950336148749012,4.886700245116585,88,1.6973149144156068
u_shape,21,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.09440510099741659,0.3915574184043344,0.07260978684727817,1.0,1.0,0.0,VALID,4.950336148749012,4.886700245116585,88,1.6973149144156068
u_shape,21,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.34413776160097587,1.0070431053231639,0.3707851903606061,1.0,1.0,0.0,VALID,2.2385952393617945,2.1977964291273913,65,1.381848690061652
u_shape,22,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.13628047441680816,0.5832527641959756,0.13816030998288778,0.40013484160142226,0.15,0.1201341886649061,VALID,3.973073844017386,3.9220010497624864,234,1.5775116594933571
u_shape,22,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.13628047441680816,0.5832527641959756,0.13816030998288778,0.40013484160142226,0.15,0.1201341886649061,VALID,3.973073844017386,3.922000515527097,88,1.5773439690811877
u_shape,22,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.13628047441680816,0.5832527641959756,0.13816030998288778,1.0,1.0,0.0,VALID,3.973073844017386,3.922000515527097,88,1.5773439690811877
u_shape,22,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.3457357951256482,1.0084774796140823,0.34528109900320136,1.0,1.0,0.0,VALID,2.521990255123801,2.4760265185703623,65,1.437859442977084
u_shape,23,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.11939534980244654,0.495057763327786,0.13464268667940116,0.3984983963670949,0.15,0.10858225934335898,VALID,4.0219213180073945,3.970220620787073,240,1.5839944510334547
u_shape,23,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.11939534980244654,0.495057763327786,0.13464268667940116,0.3984983963670949,0.15,0.10858225934335898,VALID,4.0219213180073945,3.970220061826114,88,1.5837819435299458
u_shape,23,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.11939534980244654,0.495057763327786,0.13464268667940116,1.0,1.0,0.0,VALID,4.0219213180073945,3.970220061826114,88,1.5837819435299458
u_shape,23,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.3491668375670242,1.001361455165991,0.3576441536464903,1.0,1.0,0.0,VALID,2.381802855440243,2.338394060046499,65,1.410708348307553
u_shape,24,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.11287774202218931,0.6577943099405005,0.08695716431501975,0.4002952634363145,0.15,0.14210404970288534,VALID,4.72411677430502,4.663389628370329,249,1.6713690186417907
u_shape,24,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.11287774202218931,0.6577943099405005,0.08695716431501975,0.4002952634363145,0.15,0.14210404970288534,VALID,4.72411677430502,4.663388890225073,88,1.6710562614630753
u_shape,24,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.11287774202218931,0.6577943099405005,0.08695716431501975,1.0,1.0,0.0,VALID,4.72411677430502,4.663388890225073,88,1.6710562614630753
u_shape,24,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.32293004073604376,1.081841777493598,0.31771800770350633,1.0,1.0,0.0,VALID,2.8541086047543063,2.802091950154904,65,1.4983920639882786
u_shape,25,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.14987826500255352,0.6451549130675207,0.14471078593406242,0.3746894255841995,0.15,0.1234245791039325,VALID,3.8831677377913456,3.8332507954984054,266,1.5656694278911871
u_shape,25,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.14987826500255352,0.6451549130675207,0.14471078593406242,0.3746894255841995,0.15,0.1234245791039325,VALID,3.8831677377913456,3.8332501401726313,88,1.5653552502325674
u_shape,25,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.14987826500255352,0.6451549130675207,0.14471078593406242,1.0,1.0,0.0,VALID,3.8831677377913456,3.8332501401726313,88,1.5653552502325674
u_shape,25,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.35505709966254606,1.0901113703542984,0.33986470127275914,1.0,1.0,0.0,VALID,2.5851017157159735,2.5379877611780413,65,1.4497546526797187
u_shape,26,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.16191264386099125,0.8278335364908509,0.16338071652713754,0.3962534274841124,0.15,0.13548643382661982,VALID,3.634383705541951,3.587664754452792,250,1.5313703496551696
u_shape,26,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.16191264386099125,0.8278335364908509,0.16338071652713754,0.3962534274841124,0.15,0.13548643382661982,VALID,3.634383705541951,3.5876641931089295,88,1.5311854356310128
u_shape,26,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.16191264386099125,0.8278335364908509,0.16338071652713754,1.0,1.0,0.0,VALID,3.634383705541951,3.5876641931089295,88,1.5311854356310128
u_shape,26,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.34852964476530124,1.0356766936844184,0.3509126903458203,1.0,1.0,0.0,VALID,2.45746942359584,2.4126815910715833,65,1.4254916363067043
u_shape,27,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.10070277552975378,0.44499345784502453,0.05464283014740944,0.4247027071653775,0.15,0.1343743867625787,VALID,5.243664925901535,5.176258858537738,196,1.7304119995516416
u_shape,27,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.10070277552975378,0.44499345784502453,0.05464283014740944,0.4247027071653775,0.15,0.1343743867625787,VALID,5.243664925901535,5.176258320394609,88,1.7301981421452481
u_shape,27,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.10070277552975378,0.44499345784502453,0.05464283014740944,1.0,1.0,0.0,VALID,5.243664925901535,5.176258320394609,88,1.7301981421452481
u_shape,27,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.34124360104156454,1.008523043965088,0.3498222001497487,1.0,1.0,0.0,VALID,2.4698761570222443,2.424862209497923,65,1.4278865138999848
u_shape,28,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.09866287089401152,0.369972909011031,0.11397689041440688,0.4082607647268453,0.15,0.12019294245063164,VALID,4.317002632398232,4.2615088094318745,251,1.6218149133061033
u_shape,28,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.09866287089401152,0.369972909011031,0.11397689041440688,0.4082607647268453,0.15,0.12019294245063164,VALID,4.317002632398232,4.261508145712586,88,1.6216046029902031
u_shape,28,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.09866287089401152,0.369972909011031,0.11397689041440688,1.0,1.0,0.0,VALID,4.317002632398232,4.261508145712586,88,1.6216046029902031
u_shape,28,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.32180695653072444,1.038969814117607,0.33880088919004336,1.0,1.0,0.0,VALID,2.5976195885003337,2.5502774934270835,65,1.452090941194312
u_shape,29,alpha_bootstrap_gain,0.8,True,VALID,valid,alpha_shape,0.1327765865416802,0.6152776804214258,0.11862261431998822,0.3941187043290548,0.15,0.12700546728705536,VALID,4.249451478866697,4.194825966457536,239,1.613340295726566
u_shape,29,alpha_bootstrap_no_gain,0.8,True,VALID,valid,alpha_shape,0.1327765865416802,0.6152776804214258,0.11862261431998822,0.3941187043290548,0.15,0.12700546728705536,VALID,4.249451478866697,4.194825353150332,88,1.613101972316116
u_shape,29,alpha_neutral,0.8,True,VALID,valid,alpha_shape,0.1327765865416802,0.6152776804214258,0.11862261431998822,1.0,1.0,0.0,VALID,4.249451478866697,4.194825353150332,88,1.613101972316116
u_shape,29,radial_neutral,0.6,True,VALID,valid,radial_adapter,0.3309498911297619,1.048677439259832,0.3400018639033767,1.0,1.0,0.0,VALID,2.5834906565141047,2.5364060638266297,65,1.4494534232767542
