scenario,seed,method,initial_layout,status,success,failure_reason,active_count,reserve_count,assignment_switch_count,plan_h_final,plan_max_arc_gap_m,boundary_runtime_ms,planning_runtime_ms,method_runtime_excluding_shared_estimator_ms,total_runtime_ms,boundary_status,curve_chamfer_m,curve_hausdorff_m,curve_hausdorff95_m,boundary_length_relative_error,confidence_mean,uncertainty_mean,coverage_ratio,max_truth_boundary_distance_m,episode_status,tracking_rmse_initial,tracking_rmse_final,convergence_time_s,path_length_m,control_energy_m2_per_s,trajectory_crossing_count,min_guide_guide_clearance_m,min_guide_crowd_clearance_m,safety_projection_count,safety_infeasible_count,control_runtime_ms,trace_memory_bytes
c_shape,2,abcg_v2,opposed_sides,TIMEOUT,False,,9,7,0,7.843461161059147,2.186832379386667,52313.56220000089,0.5617000006168382,28021.50299999994,80335.06520000083,VALID,0.4234495181080459,1.8333600347037142,1.7975409159976798,0.36415196429236346,0.34756972121935176,0.4202045364471289,0.5870967741935483,2.8398960410275125,TIMEOUT,2.4370132813355525,0.06163078662610811,,18.883873375667246,12.703344179993138,0,0.5496538807002669,0.6000000010000497,147,0,26571.84420000158,135708
c_shape,2,endpoint_abcg,opposed_sides,CONVERGED,True,,8,8,0,10.700282368717732,3.1872860590250998,52313.56220000089,622.580500001277,10856.18439999962,10856.18439999962,VALID,0.4234495181080459,1.8333600347037142,1.7975409159976798,0.36415196429236346,0.34756972121935176,0.4202045364471289,0.4374193548387097,2.8052736975648602,CONVERGED,2.226156952320305,0.00968582680230638,7.2,14.110464276020304,9.316236002574596,0,0.7400937781389921,0.6427958401892597,0,0,10196.541700001035,61356
c_shape,2,fixed_m_periodic,opposed_sides,TIMEOUT,False,,8,8,0,9.92688053196548,2.460186426810001,52313.56220000089,0.7669000005989801,7838.662699999986,60152.224900000874,VALID,0.4234495181080459,1.8333600347037142,1.7975409159976798,0.36415196429236346,0.34756972121935176,0.4202045364471289,0.5225806451612903,2.803555384950912,TIMEOUT,2.4610214128960983,0.1062122573678455,,16.843781969110964,11.481666393949002,0,1.0010852337748568,0.6000000010005039,147,0,7767.558100000315,135708
c_shape,2,uniform_angular,opposed_sides,CONVERGED,True,,8,8,0,10.475653212565758,2.948239604598216,52313.56220000089,0.9903999998641666,3251.3871000010113,3251.3871000010113,VALID,0.4234495181080459,1.8333600347037142,1.7975409159976798,0.36415196429236346,0.34756972121935176,0.4202045364471289,0.12258064516129032,3.9094123359306354,CONVERGED,2.147811830764463,0.012448766340572882,6.6000000000000005,13.258672024077862,8.662203962091015,0,0.7630974971419004,0.7395883448130824,0,0,3224.9093999998877,56316
c_shape,2,uniform_arc,opposed_sides,TIMEOUT,False,,8,8,0,9.926880531965482,2.460186426810001,52313.56220000089,0.30959999821789097,8719.776300000376,61033.338500001264,VALID,0.4234495181080459,1.8333600347037142,1.7975409159976798,0.36415196429236346,0.34756972121935176,0.4202045364471289,0.5225806451612903,2.803555384950912,TIMEOUT,2.4610214128960983,0.1062122573678455,,16.84378196911096,11.481666393949002,0,1.0010852337748568,0.6000000010005039,147,0,8655.54449999945,135708
c_shape,3,abcg_v2,balanced_perimeter,TIMEOUT,False,,9,7,0,6.704372175253154,2.075386323799144,49419.712699998854,0.5292999994708225,10485.072900000887,59904.78559999974,VALID,0.47268713496349035,1.8848696194798198,1.8007491993294207,0.3965562565466082,0.3731143313059941,0.352968421612608,0.6116129032258064,2.8125471355390164,TIMEOUT,1.2563977110593771,0.06116178131652428,,11.14312058815661,6.680692300606947,0,1.4532962272973178,0.6000000009999998,145,0,10256.537799999933,135708
c_shape,3,endpoint_abcg,balanced_perimeter,CONVERGED,True,,8,8,0,8.859821217790163,2.7937892820373076,49419.712699998854,48.17109999930835,5781.937399999151,5781.937399999151,VALID,0.47268713496349035,1.8848696194798198,1.8007491993294207,0.3965562565466082,0.3731143313059941,0.352968421612608,0.4335483870967742,2.712593192943854,CONVERGED,1.2035484479793885,0.017370245666881466,3.6,9.243668804752964,5.498694701540144,0,1.391994678855811,0.7987815720068581,0,0,5717.087999999421,31116
c_shape,3,fixed_m_periodic,balanced_perimeter,TIMEOUT,False,,8,8,0,8.485221034304772,2.334809614274036,49419.712699998854,0.6266999989748001,7873.575399999027,57293.28809999788,VALID,0.47268713496349035,1.8848696194798198,1.8007491993294207,0.3965562565466082,0.3731143313059941,0.352968421612608,0.5458064516129032,2.8883120186079094,TIMEOUT,1.3027435072725704,0.11292836938004798,,10.049577353093104,6.200965602734581,0,1.5274621727248854,0.6000000009999993,147,0,7822.8423000000475,135708
c_shape,3,uniform_angular,balanced_perimeter,CONVERGED,True,,8,8,0,8.664264314332051,2.713966731121957,49419.712699998854,1.1522999993758276,2292.464399999517,2292.464399999517,VALID,0.47268713496349035,1.8848696194798198,1.8007491993294207,0.3965562565466082,0.3731143313059941,0.352968421612608,0.19612903225806452,3.8324742253535966,CONVERGED,1.0064814161433135,0.035941588423046934,4.4,7.219746444689227,3.873056077329565,0,1.206225989201571,0.6000131524042708,32,0,2268.3664000014687,38556
c_shape,3,uniform_arc,balanced_perimeter,TIMEOUT,False,,8,8,0,8.485221034304772,2.334809614274036,49419.712699998854,0.3481999992800411,8834.644100001242,58254.356800000096,VALID,0.47268713496349035,1.8848696194798198,1.8007491993294207,0.3965562565466082,0.3731143313059941,0.352968421612608,0.5458064516129032,2.8883120186079094,TIMEOUT,1.3027435072725704,0.11292836938004798,,10.049577353093104,6.200965602734581,0,1.5274621727248854,0.6000000009999993,147,0,8774.390700000367,135708
c_shape,4,abcg_v2,one_sided,TIMEOUT,False,,10,6,0,6.716671645350614,2.0049880472187276,31352.56450000088,158.20090000124765,22948.646400000143,54301.210900001024,VALID,0.39468736161423434,1.95170246059466,1.8656515583115119,0.35225045470721994,0.350250852673497,0.348471167936185,0.49032258064516127,2.9944151119750275,TIMEOUT,5.113157877069168,3.628713871896958,,23.911586649582947,16.580731274328947,0,0.3500180088645674,0.6000000009999997,153,0,22739.555300000575,135708
c_shape,4,endpoint_abcg,one_sided,TIMEOUT,False,,8,8,0,11.163905460716004,3.1153200733677444,31352.56450000088,16.77430000017921,7598.521500000061,7598.521500000061,VALID,0.39468736161423434,1.95170246059466,1.8656515583115119,0.35225045470721994,0.350250852673497,0.348471167936185,0.44387096774193546,2.8174893438406046,TIMEOUT,5.069830772084611,2.5871225267303255,,26.455450609018072,18.683257873737666,0,0.3501165395971403,0.6000000009999998,153,0,7507.59140000082,135708
c_shape,4,fixed_m_periodic,one_sided,TIMEOUT,False,,8,8,0,10.49479944586033,2.5062350590234104,31352.56450000088,0.790600000982522,28123.187000001053,59475.751500001934,VALID,0.39468736161423434,1.95170246059466,1.8656515583115119,0.35225045470721994,0.350250852673497,0.348471167936185,0.45806451612903226,3.3969100930101774,TIMEOUT,5.078926615050715,3.353838547193834,,21.97349039393363,15.1056142237409,0,0.3500000614567739,0.6000000009999996,150,0,26808.235600001353,135708
c_shape,4,uniform_angular,one_sided,TIMEOUT,False,,8,8,0,11.150653273968636,3.1153200733677417,31352.56450000088,2.2279999993770616,8106.644600000436,8106.644600000436,VALID,0.39468736161423434,1.95170246059466,1.8656515583115119,0.35225045470721994,0.350250852673497,0.348471167936185,0.20129032258064516,3.482719358490446,TIMEOUT,5.035069509519332,2.670494703819279,,24.17462645379602,17.504431467830837,0,0.43350092062461476,0.6000000009999996,150,0,8051.124499999787,135708
c_shape,4,uniform_arc,one_sided,TIMEOUT,False,,8,8,0,10.494799445860327,2.5062350590234086,31352.56450000088,0.5739000007451978,7520.9066000006715,38873.47110000155,VALID,0.39468736161423434,1.95170246059466,1.8656515583115119,0.35225045470721994,0.350250852673497,0.348471167936185,0.45806451612903226,3.3969100930101774,TIMEOUT,5.078926615050715,3.353838547193834,,21.97349039393363,15.105614223740899,0,0.35000006145677476,0.6000000009999996,150,0,7465.1828999994905,135708
