active_guide_count,assignment_path_sum,boundary_valid,config,coverage_ratio,crowd_distance_pinned,crowd_span,deployment_length,environment,episode_control_steps,episode_final_tracking_rmse,episode_status,extra_steps_if_linear,failure_reason,final_assignment_max,final_assignment_mean,has_episode_trace,initial_assignment_max,initial_assignment_mean,initial_tracking_rmse,last50_mean_speed,last50_projected_frac,last50_velocity_sat_frac,max_target_displacement,mean_applied_speed,minimum_guide_crowd_distance,minimum_guide_guide_distance,minimum_guide_wall_distance,nominal_sat_frac,periodic_max_arc_gap,rmse_drop,rmse_final,rmse_initial,rmse_last50_drop,rmse_last50_rel,rmse_min,safety_infeasible_steps,safety_projected_frac,safety_projected_steps,scientific_success,seed,shape,stop_reason,time_to_10pct,time_to_50pct,timeout_class,tracking_error_nonincreasing,velocity_sat_frac
10.0,45.918067203417905,True,square_circle.yaml,1.0,True,3.012158669473964,23.555626691561816,square,116.0,0.004341650735705723,CONVERGED,inf,none,0.00983739411070503,0.002424224818332455,True,9.057609802726327,4.591806720341791,4.948065174331047,0.04373305075121935,1.0,0.03,0.0,0.3298042536406054,0.8500000009999996,1.6545010575694696,1.060123025279296,0.28520114942528735,2.355562669156182,4.943723523595342,0.004341650735705723,4.948065174331047,0.7739145334483211,0.9944213090445818,0.004341650735705723,0.0,0.7155172413793104,83.0,True,119,circle,hold_window_satisfied,75,30,not_timeout,True,0.28520114942528735
10.0,44.575789924415375,True,square_ellipse.yaml,0.9791666666666666,True,4.020328765986968,24.660275197060532,square,91.0,0.0073289182782686185,CONVERGED,0.0,none,0.017238029341896863,0.004389463611926277,True,6.607050784927177,4.457578992441538,4.776543194789537,0.15520889097936258,1.0,0.09333333333333334,0.0,0.40798258532521586,0.8500000010000006,1.8527196473436427,0.3804322822451027,0.3534798534798535,2.4660275197060546,4.769214276511268,0.0073289182782686185,4.776543194789537,1.3086603045925156,0.9944308675550695,0.0073289182782686185,0.0,0.6593406593406593,60.0,True,101,ellipse,hold_window_satisfied,56,27,not_timeout,True,0.3534798534798535
10.0,43.64351118169655,True,square_ellipse.yaml,0.9861111111111112,True,4.143209665963319,24.8486253146209,square,92.0,0.0027103503539719904,CONVERGED,0.0,none,0.00669270505990366,0.0016576302312513915,True,6.652490611084127,4.3643511181696555,4.613800133909007,0.12751398189606797,1.0,0.07333333333333333,0.0,0.3952922238943014,0.8500000010000826,1.3884589541083014,0.6510528283766668,0.33967391304347827,2.484862531462092,4.611089783555035,0.0027103503539719904,4.613800133909007,1.138410660936932,0.9976248352916525,0.0027103503539719904,0.0,0.75,69.0,True,103,ellipse,hold_window_satisfied,54,26,not_timeout,True,0.3378623188405797
11.0,48.99212967152073,True,square_ellipse.yaml,1.0,True,4.13566745456076,25.055846283756377,square,99.0,0.0027763861530894583,CONVERGED,0.0,none,0.0069957657501373656,0.0016229278124698112,True,7.389677779396897,4.453829970138248,4.828994309499154,0.12245903911348009,1.0,0.07833333333333334,0.0,0.413705864096647,0.8500000010000367,0.8702030021093042,0.4554619787632781,0.35942760942760943,2.277804207614217,4.826217923346064,0.0027763861530894583,4.828994309499154,1.1077478089875201,0.9974999318652955,0.0027763861530894583,0.0,0.7070707070707071,70.0,True,107,ellipse,hold_window_satisfied,61,29,not_timeout,True,0.3468013468013468
10.0,48.19170939941556,True,square_ellipse.yaml,0.9819444444444444,True,3.9991287406154763,24.705643132284727,square,95.0,0.004695447640643698,CONVERGED,0.0,none,0.012638242084126868,0.0026780552519616737,True,6.982356566966713,4.819170939941555,5.029453986991602,0.1364501615204866,1.0,0.06833333333333333,0.0,0.42312302884740977,0.8500000010000466,0.8745858051116796,0.5404508768245289,0.36929824561403507,2.4705643132284756,5.024758539350959,0.004695447640643698,5.029453986991602,1.1695312115088967,0.9960012425164623,0.004695447640643698,0.0,0.8105263157894737,77.0,True,106,ellipse,hold_window_satisfied,58,28,not_timeout,True,0.362280701754386
10.0,47.37687133259817,True,square_ellipse.yaml,0.9847222222222223,True,4.114539047605356,24.506927711988617,square,91.0,0.00518978588253467,CONVERGED,0.0,none,0.01466863730548433,0.0026857672450732893,True,6.548327661715685,4.737687133259817,4.921415766704057,0.16893672852676603,0.58,0.09833333333333333,0.0,0.43366488183355617,0.8500000010369922,0.7884511618637694,0.2889143543357882,0.3782051282051282,2.450692771198863,4.9162259808215225,0.00518978588253467,4.921415766704057,1.3074991546380395,0.9960464465553609,0.00518978588253467,0.0,0.31868131868131866,29.0,True,108,ellipse,hold_window_satisfied,54,27,not_timeout,True,0.3782051282051282
0.0,,False,square_ellipse.yaml,0.09722222222222222,,4.164227085239779,,square,0.0,,BOUNDARY_INVALID,,BOUNDARY_INVALID,,,False,,,,,,,,,,,,,,,,,,,,0.0,,0.0,False,114,ellipse,episode_precondition_unavailable,,,not_timeout,False,
10.0,56.564512985028905,True,square_ellipse.yaml,0.9722222222222222,True,4.050933428398625,24.27704042086757,square,105.0,0.003309862854757196,CONVERGED,0.0,none,0.009644114826128989,0.0016972769694939328,True,7.956194744563997,5.6564512985028905,5.982250670253948,0.1573195394074192,0.88,0.09333333333333334,0.0,0.4487994144159055,0.8500000010000285,1.3767146532199541,0.3704334813888568,0.39920634920634923,2.4277040420867593,5.978940807399191,0.003309862854757196,5.982250670253948,1.2673213021594871,0.9973951033581644,0.003309862854757196,0.0,0.41904761904761906,44.0,True,109,ellipse,hold_window_satisfied,66,34,not_timeout,True,0.39920634920634923
11.0,52.23237485337743,True,square_ellipse.yaml,0.9180555555555555,True,4.2220587414381106,25.053663206975802,square,400.0,1.5343832830294795,TIMEOUT,inf,TIMEOUT,5.088781013782436,0.46757773686948473,True,8.334246910331343,4.748397713943403,5.1919160435438405,8.375594307672666e-15,1.0,0.0,0.0,0.09885504625142919,0.8500000009999988,0.6095590659047814,0.29389199599721777,0.16854166666666667,2.2776057460887102,3.657532760514361,1.5343832830294795,5.1919160435438405,0.0,0.0,1.5343829108966998,0.0,0.995,398.0,False,100,ellipse,maximum_steps_reached,,37,structural_safety_pin,False,0.085625
10.0,54.241866251769665,True,square_ellipse.yaml,0.9805555555555555,True,4.292361724662149,24.677982343613987,square,104.0,0.0035070966708022656,CONVERGED,0.0,none,0.009293630029476018,0.0018440655209304685,True,7.809254769264745,5.424186625176967,5.596475456871728,0.10408940988187709,0.9,0.05,0.0,0.43448845263688285,0.8500000010000046,1.2926411720660969,1.034082306498739,0.3854166666666667,2.4677982343614,5.592968360200926,0.0035070966708022656,5.596475456871728,0.9560568043908794,0.9963451139971794,0.0035070966708022656,0.0,0.4326923076923077,45.0,True,110,ellipse,hold_window_satisfied,62,30,not_timeout,True,0.3854166666666667
10.0,33.32221922614819,True,square_ellipse.yaml,0.9805555555555555,True,4.152349645914367,24.743176813002194,square,76.0,0.003914080923892646,CONVERGED,0.0,none,0.010365919044059015,0.0021531697622537943,True,5.011725101646792,3.3322219226148193,3.500657938897369,0.15343446368336788,0.82,0.08166666666666667,0.0,0.36523379896611174,0.8500000010190311,2.147557593995518,0.734550270321197,0.2993421052631579,2.474317681300221,3.4967438579734766,0.003914080923892646,3.500657938897369,1.2456429026258233,0.9968676251060007,0.003914080923892646,0.0,0.5394736842105263,41.0,True,116,ellipse,hold_window_satisfied,42,20,not_timeout,True,0.2993421052631579
0.0,,False,square_concave.yaml,0.18333333333333332,,3.6998577816937117,,square,0.0,,BOUNDARY_INVALID,,BOUNDARY_INVALID,,,False,,,,,,,,,,,,,,,,,,,,0.0,,0.0,False,101,concave,episode_precondition_unavailable,,,not_timeout,False,
11.0,59.169759591906036,True,square_ellipse.yaml,0.9972222222222222,True,4.238281007143846,25.07988298199165,square,100.0,0.0030762564325221135,CONVERGED,0.0,none,0.008785825572403939,0.0017111477191406807,True,7.499900224051381,5.37906905380964,5.57136708117038,0.15873118402267344,0.78,0.085,0.0,0.4930099687808618,0.8500000010050341,0.6184216582035251,0.9490084131153012,0.43833333333333335,2.2799893619992417,5.568290824737858,0.0030762564325221135,5.57136708117038,1.1920415973733431,0.997425980690753,0.0030762564325221135,0.0,0.39,39.0,True,112,ellipse,hold_window_satisfied,61,31,not_timeout,True,0.43833333333333335
10.0,38.48981142357821,True,square_ellipse.yaml,0.9861111111111112,True,4.309806375913343,24.92447074274051,square,90.0,0.0013339596942345884,CONVERGED,0.0,none,0.0038863524609595726,0.0006293977416605686,True,6.492408283999743,3.848981142357821,4.120253410949432,0.0896099373416919,0.4,0.03833333333333333,0.0,0.3567398736882615,0.8500000010020555,1.1813050499774094,0.25880497726980267,0.30092592592592593,2.492447074274054,4.118919451255197,0.0013339596942345884,4.120253410949432,0.8912800795218764,0.9985055582417166,0.0013339596942345884,0.0,0.35555555555555557,32.0,True,113,ellipse,hold_window_satisfied,53,24,not_timeout,True,0.29444444444444445
10.0,35.68750032422786,True,square_ellipse.yaml,0.9819444444444444,False,4.0835418706120485,24.52804646548409,square,95.0,0.0011096600644450831,CONVERGED,0.0,none,0.003507095112481148,0.00036944252248778995,True,6.936124205202436,3.5687500324227863,3.817116359834726,0.05109675582936787,0.0,0.03,0.0,0.3140478738251418,0.8500280864415525,1.7961401696449364,0.8647865623307602,0.2614035087719298,2.4528046465484117,3.816006699770281,0.0011096600644450831,3.817116359834726,0.7793872233618765,0.9985782645798996,0.0011096600644450831,0.0,0.18947368421052632,18.0,True,117,ellipse,hold_window_satisfied,58,23,not_timeout,True,0.24649122807017543
10.0,38.007470538363485,True,square_ellipse.yaml,0.9833333333333333,True,4.139791563726989,24.616148091011404,square,83.0,0.005617255608404538,CONVERGED,0.0,none,0.015918172956819788,0.0030425093088309357,True,5.7793422837343185,3.8007470538363486,4.013961074968526,0.14351304130258102,0.88,0.08166666666666667,0.0,0.3815876487247039,0.8500000010004404,1.4376557985532121,0.5011694025817128,0.321285140562249,2.4616148091011425,4.008343819360121,0.005617255608404538,4.013961074968526,1.2306348052301073,0.9954562214403149,0.005617255608404538,0.0,0.6024096385542169,50.0,True,118,ellipse,hold_window_satisfied,49,23,not_timeout,True,0.32028112449799195
10.0,49.7886655739942,True,square_concave.yaml,0.8944444444444445,True,3.5478757846377316,24.614304650877926,square,92.0,0.00482658087473491,CONVERGED,0.0,none,0.013949866008629476,0.0026262551552535987,True,6.38017539153602,4.97886655739942,5.148703171215775,0.1873299051149714,0.7,0.10666666666666667,0.0,0.45200343809222165,0.8500000021537542,0.8201283748432605,0.6510528283766668,0.39945652173913043,2.461430465087794,5.143876590341041,0.00482658087473491,5.148703171215775,1.425786533317585,0.9966262151333207,0.00482658087473491,0.0,0.45652173913043476,42.0,True,103,concave,hold_window_satisfied,56,28,not_timeout,True,0.384963768115942
10.0,42.68640472811988,True,square_concave.yaml,0.8652777777777778,True,3.753611786225472,24.288217458358442,square,107.0,0.0026215459595948774,CONVERGED,0.0,none,0.006052235316836836,0.0014589178662532884,True,8.170542390903648,4.268640472811988,4.822922752505223,0.06596202406196516,1.0,0.041666666666666664,0.0,0.3323986432305823,0.8500000009999995,0.9119451811642105,0.29389199599721777,0.2850467289719626,2.4288217458358456,4.820301206545627,0.0026215459595948774,4.822922752505223,0.8739128132870445,0.9970091920163312,0.0026215459595948774,0.0,0.7289719626168224,78.0,True,100,concave,hold_window_satisfied,67,30,not_timeout,True,0.2850467289719626
10.0,60.04877993333143,True,square_concave.yaml,0.8861111111111111,True,3.629816990163696,24.16367848033198,square,103.0,0.004235436811187761,CONVERGED,0.0,none,0.00887247306999379,0.002798578378991198,True,7.716800689284166,6.004877993333143,6.0887209773422235,0.14822488946879234,0.64,0.07,0.0,0.48564855133994156,0.8500000010000618,0.8282217850969864,0.28124818304710075,0.43527508090614886,2.4163678480332003,6.084485540531036,0.004235436811187761,6.0887209773422235,1.1520402777494645,0.9963370009783549,0.004235436811187761,0.0,0.3106796116504854,32.0,True,102,concave,hold_window_satisfied,62,32,not_timeout,True,0.43527508090614886
